Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,WAT,0,0,0,0,18270000000.0,16640000000.0,31.52,22.62,2.13,7.55,11.25,6.88,19.63,24.54,30.55,10.21,31.24,2420000000.0,31.43,4.0,1430000000.0,847760000.0,593790000.0,7.65,,1740000000.0,24.26,1150000000.0,73.27,5.93,21.44,604450000.0,341440000.0,1.29,227.89,200.0,75750000.0,75750000.0,68140000.0,4.78,97.44,3420000.0,4.58,4.38,3690000.0
0,0,SWN,0,0,0,0,2680000000.0,4660000000.0,5.03,6.59,6.37,0.69,1.08,1.21,3.24,13.9,22.76,8.25,24.74,3860000000.0,6.72,45.2,1850000000.0,1440000000.0,535000000.0,0.93,-8.1,202000000.0,0.38,2320000000.0,98.14,1.13,4.34,1220000000.0,-322880000.0,1.74,4.2835,4.7984,18150000.0,572430000.0,535500000.0,0.61,102.75,87990000.0,5.28,16.54,85580000.0
0,0,UTX,0,0,0,0,108530000000.0,148970000000.0,19.38,14.51,1.88,1.63,2.79,2.24,13.23,7.92,13.27,4.77,15.65,66500000000.0,83.08,15.1,16660000000.0,11260000000.0,5270000000.0,6.5,72.8,6150000000.0,7.22,45540000000.0,111.83,1.13,45.12,6320000000.0,4780000000.0,1.24,120.77,125.2,5320000.0,861750000.0,762620000.0,0.09,81.89,8610000.0,1.57,1.21,6300000.0
0,0,MJN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CLX,0,0,0,0,20090000000.0,22600000000.0,25.91,23.26,5.44,3.22,27.06,3.62,17.6,12.65,17.97,14.27,105.19,6240000000.0,48.53,4.0,2670000000.0,1280000000.0,790000000.0,6.05,-21.9,162000000.0,1.26,2520000000.0,339.62,1.15,5.79,1100000000.0,727750000.0,0.41,153.75,153.59,1060000.0,128160000.0,127840000.0,0.11,79.43,7940000.0,6.96,7.02,7930000.0
0,0,NVDA,0,0,0,0,94850000000.0,89570000000.0,23.61,21.77,3.47,8.1,10.15,7.65,22.03,35.35,32.47,19.38,49.26,11720000000.0,19.27,-24.3,7210000000.0,4070000000.0000005,4139999999.9999995,6.63,-49.4,7420000000.0,12.25,1990000000.0,21.28,7.94,15.42,3740000000.0,1760000000.0,2.29,151.42,195.55,16600000.000000002,606000000.0,581440000.0,4.31,72.12,14030000.0,0.7,,18560000.0
0,0,OI,0,0,0,0,3130000000.0,8000000000.0,12.85,6.3,0.76,0.46,4.04,1.16,7.34,3.74,9.63,4.25,18.5,6880000000.0,42.95,-4.5,1290000000.0,1090000000.0,144000000.0,1.59,,512000000.0,3.33,5340000000.0,593.44,1.07,5.05,791000000.0,267500000.0,1.13,19.63,18.25,1520000.0,153620000.0,152560000.0,0.52,96.87,7500000.0,5.16,5.17,7220000.0
0,0,DHI,0,0,0,0,14620000000.0,17740000000.0,9.59,8.92,1.01,0.9,1.6,1.09,8.49,9.59,12.46,9.21,17.98,16250000000.0,43.18,5.6,3460000000.0,2089999999.9999998,1560000000.0,4.08,51.7,704200000.0,1.89,3340000000.0,35.95,5.92,24.45,247100000.0,-165980000.0,1.34,38.66,38.7,6240000.0,373420000.0,339180000.0,8.23,85.77,11200000.0,1.51,3.21,12420000.0
0,0,DE,0,0,0,0,51640000000.0,91970000000.0,15.53,12.84,0.75,1.35,4.54,2.4,15.65,8.86,10.56,3.71,33.02,38390000000.0,119.39,15.5,9020000000.0,5880000000.0,3400000000.0,10.4,,2760000000.0,8.66,43290000000.0,381.53,2.0,35.57,1470000000.0,-923050000.0,0.85,161.77,150.88,2370000.0,319880000.0,286510000.0,0.22,79.98,6920000.0,3.02,2.17,8180000.0
0,0,IR,0,0,0,0,25670000000.0,28900000000.0,19.84,15.21,1.6,1.64,3.65,1.84,12.43,8.54,12.69,6.89,19.33,15670000000.0,63.38,7.7,4820000000.0,2320000000.0,1360000000.0,5.34,-44.8,903400000.0,3.73,4090000000.0,57.91,1.33,29.03,1410000000.0,1170000000.0,1.25,100.75,99.39,1600000.0,242170000.0,241390000.0,0.39,84.61,3330000.0,1.91,1.35,4320000.0
0,0,ESV,0,0,0,0,1890000000.0,6300000000.0,,-4.57,0.12,1.11,0.23,3.69,25.43,-37.51,-11.19,-0.83,-7.47,1710000000.0,3.93,-12.2,386000000.0,247800000.0,-632100000.0,-1.475,,604100000.0,1.38,5010000000.0,61.94,2.48,18.51,-53200000.0,-451400000.0,2.56,4.4679,5.9791,13960000.0,434440000.0,433810000.0,58.45,0.0,84820000.0,7.88,21.99,82180000.0
0,0,ANF,0,0,0,0,1410000000.0,1190000000.0,28.58,19.23,1.24,0.39,1.25,0.33,3.59,1.43,4.06,4.02,4.86,3630000000.0,53.38,0.2,2080000000.0,331940000.0,51810000.0,0.75,137.4,520520000.0,7.91,296220000.0,26.11,2.19,17.08,331560000.0,137380000.0,0.78,21.07,20.33,2029999.9999999998,65849999.99999999,65269999.99999999,0.9,117.24,15060000.0,9.72,29.73,15600000.0
0,0,IGT,0,0,0,0,3500000000.0,11150000000.0,21.86,10.72,0.54,0.71,1.29,2.27,7.45,3.27,16.63,3.72,10.85,4910000000.0,24.09,-5.4,1810000000.0,1500000000.0,160380000.0,0.79,,447550000.0,2.19,8020000000.0,295.71,1.03,13.28,538300000.0,906140000.0,1.31,16.33,17.22,2900000.0,204200000.0,98840000.0,51.53,51.55,10110000.0,3.13,10.45,14150000.0
0,0,COF,0,0,0,0,38820000000.0,89510000000.0,7.02,6.93,1.24,1.75,0.82,4.03,,27.07,35.36,1.63,12.0,22220000000.0,46.3,5.7,22220000000.0,,5720000000.0,11.82,,13650000000.0,29.17,59820000000.0,,,101.15,12980000000.0,,1.29,81.18,87.49,3050000.0,467880000.0,464380000.0,0.72,90.92,5050000.0,1.53,1.04,5070000.0
0,0,AEP,0,0,0,0,39970000000.0,65470000000.0,20.78,18.46,3.43,2.47,2.1,4.04,13.21,11.88,17.77,2.69,10.32,16200000000.0,32.87,-0.2,6180000000.0,4960000000.0,1920000000.0,3.9,-9.3,393200000.0,0.8,25550000000.0,133.55,0.48,38.58,5220000000.0,-2700000000.0,0.26,78.8,75.19,2590000.0,493290000.0,493120000.0,0.02,75.73,9580000.0,3.75,1.95,8670000.0
0,0,COST,0,0,0,0,96830000000.0,95050000000.0,29.83,26.2,2.67,0.67,7.35,0.66,16.08,2.25,3.09,6.73,26.62,144840000000.0,330.06,10.2,18420000000.0,5910000000.0,3260000000.0,7.37,19.8,7950000000.0,18.06,6480000000.0,48.08,1.02,29.89,5940000000.0,1960000000.0,1.03,213.16,222.25,2450000.0,440490000.0,433840000.0,0.53,73.35,4470000.0,2.07,1.02,5910000.0
0,0,MAT,0,0,0,0,5120000000.0,7400000000.0,,70.52,-9.92,1.13,7.64,1.64,54.79,-11.77,-3.03,-1.49,-55.11,4510000000.0,13.07,-5.4,1790000000.0,135080000.0,-530990000.0,-1.54,,594480000.0,1.72,2860000000.0,426.59,1.88,1.94,-27320000.0,118260000.0,1.94,13.53,13.76,7300000.0,345400000.0,343840000.0,0.44,127.37,65280000.0,7.94,29.05,67170000.0
0,0,MHFI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LSI,0,0,0,0,4600000000.0,6300000000.0,22.25,30.14,6.55,8.3,2.23,11.34,19.45,37.22,40.4,3.61,10.05,554970000.0,11.94,3.9,371950000.0,323630000.0,206590000.0,4.43,337.8,13560000.0,0.29,1710000000.0,82.35,0.34,44.23,262300000.0,199660000.0,0.7,97.04,95.86,46460000.0,46460000.0,45770000.0,1.69,99.38,1870000.0,7.45,5.63,1920000.0
0,0,BKS,0,0,0,0,469020000.0,732270000.0,,13.64,1.7,0.13,1.12,0.2,5.78,-3.6,1.35,1.45,-27.67,3580000000.0,49.28,-2.5,1110000000.0,126690000.0,-129130000.0,-1.78,,11190000.0,0.15,278320000.0,66.83,1.18,5.7,103830000.0,-15000000.0,-0.12,6.17,6.31,1460000.0,73170000.0,61840000.0,25.37,80.87,12530000.0,11.28,24.7,12640000.0
0,0,DTE,0,0,0,0,22330000000.0,37050000000.0,19.9,18.66,4.73,1.57,2.18,2.61,15.06,7.88,11.15,2.83,10.8,14210000000.0,78.52,14.6,3150000000.0,2460000000.0,1120000000.0,6.17,-33.4,71000000.0,0.39,14240000000.0,132.89,0.74,56.27,2680000000.0,-738370000.0,0.42,117.85,114.47,1170000.0,181920000.0,180600000.0,0.58,74.79,3870000.0,3.79,2.43,3880000.0
0,0,FHN,0,0,0,0,4940000000.0,3940000000.0,9.39,9.51,1.63,2.56,1.12,2.04,,28.24,44.48,1.35,11.88,1930000000.0,5.95,8.8,1930000000.0,,538840000.0,1.65,,3840000000.0,12.07,2440000000.0,,,13.79,234300000.0,,1.42,15.12,15.94,3640000.0,318570000.0,313060000.0,1.32,90.46,19420000.0,5.3,,19430000.0
0,0,P,0,0,0,0,,,-0.0,,,,,,,,,,,,,,499750000.0,,,,,,,,,,,,,,7.0297,6.282,10030000.0,,,,,,,,
0,0,ARO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MTB,0,0,0,0,23920000000.0,29000000000.0,13.56,11.27,0.79,4.13,1.68,5.0,,33.09,47.21,1.61,12.1,5800000000.0,40.25,5.4,5800000000.0,,1840000000.0,12.74,69.4,9210000000.0,66.49,13030000000.0,,,102.71,2089999999.9999998,,1.22,167.25,164.31,138530000.0,138530000.0,124680000.0,6.57,82.07,1350000.0,1.4,0.92,1570000.0
0,0,CHRW,0,0,0,0,12160000000.0,13110000000.0,18.78,16.63,2.15,0.73,7.65,0.79,13.19,3.99,5.48,13.16,43.99,16629999999.999998,119.64,4.5,1360000000.0,994120000.0,664510000.0,4.73,22.7,378620000.0,2.77,1350000000.0,84.41,1.92,11.62,792900000.0,618720000.0,0.82,89.02,90.74,1290000.0,136850000.0,136320000.0,0.49,89.46,9620000.0,6.68,7.85,11560000.0
0,0,KLAC,0,0,0,0,18860000000.0,17210000000.0,12.62,12.07,1.34,4.38,10.92,4.0,9.84,33.01,39.15,19.13,100.64,4300000000.0,27.8,14.8,2590000000.0,1750000000.0,1420000000.0,9.13,,2690000000.0,17.8,2240000000.0,140.11,3.03,10.56,1390000000.0,898760000.0,1.33,105.4,99.62,1720000.0,163660000.0,151040000.0,0.21,95.75,6320000.0,4.32,4.61,5870000.0
0,0,DOV,0,0,0,0,13150000000.0,15990000000.0,24.17,14.73,1.07,1.88,4.75,2.29,13.43,8.16,12.98,5.96,16.53,6990000000.0,46.65,3.2,2580000000.0,1190000000.0,591150000.0,3.75,-52.2,396220000.0,2.73,3160000000.0,114.28,1.37,19.1,798640000.0,595440000.0,1.68,86.49,83.58,1310000.0,144940000.0,142830000.0,2.61,90.75,2089999.9999999998,1.57,1.56,2640000.0
0,0,CSCO,0,0,0,0,225820000000.0,211100000000.0,18.72,15.18,1.68,4.44,5.56,4.15,13.84,25.31,26.46,7.19,27.74,50820000000.0,10.99,4.7,30680000000.0,15250000000.0,12870000000.0,2.74,,40380000000.0,9.17,25660000000.0,62.9,1.8,9.22,14080000000.0,8060000000.000001,1.07,47.62,46.41,24380000.0,4400000000.0,4400000000.0,0.06,77.43,36480000.0,1.69,0.79,48120000.0
0,0,RSG,0,0,0,0,25110000000.0,33369999999.999996,24.71,21.75,2.01,2.5,3.18,3.32,11.95,10.33,16.71,4.9,13.06,10040000000.0,30.72,-1.2,3890000000.0,2790000000.0,1040000000.0,3.16,-54.7,70500000.0,0.22,8340000000.0,105.14,0.57,24.58,2240000000.0,851460000.0,0.57,76.84,74.31,1480000.0,321620000.0,212220000.0,0.18,96.96,6570000.0,5.06,2.98,6530000.0
0,0,RRC,0,0,0,0,2700000000.0,6580000000.0,,12.88,1.8,0.81,0.66,1.97,5.23,-52.39,2.54,0.49,-35.52,3330000000.0,13.54,48.6,1530000000.0,1260000000.0,-1750000000.0,-7.1,,0.0,0.0,3840000000.0,94.52,0.8,16.53,990690000.0,-68690000.0,1.63,10.87,14.08,8210000.000000001,246170000.0,244720000.0,1.26,111.51,50480000.0,6.54,27.24,45870000.0
0,0,ICE,0,0,0,0,42850000000.0,15580000000.0,21.98,17.74,2.28,8.62,2.49,3.13,5.08,39.97,53.18,1.93,11.78,4970000000.0,8.65,14.1,4980000000.0,3070000000.0,1990000000.0,3.43,-50.4,724000000.0,6.29,7440000000.0,43.01,1.01,30.23,2530000000.0,1810000000.0,0.34,75.76,76.15,2980000.0,568500000.0,113720000.0,93.09,0.0,5200000.0,1.72,0.91,4600000.0
0,0,LRCX,0,0,0,0,26480000000.0,25510000000.0,10.21,11.72,-6.51,2.44,4.62,2.35,7.51,26.7,28.22,16.19,48.66,10870000000.0,68.59,-2.3,5170000000.0,3400000000.0,2900000000.0,17.0,,3640000000.0,23.83,2020000000.0,34.88,3.39,37.57,3130000000.0,1800000000.0,1.45,168.2,153.61,2740000.0,152590000.0,151850000.0,0.49,92.32,10570000.0,3.2,6.97,8740000.0
0,0,POM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WPX,0,0,0,0,5310000000.0,7820000000.0,36.16,17.53,0.28,2.38,1.23,3.51,5.89,6.77,24.72,4.2,5.74,2230000000.0,5.46,58.6,1670000000.0,1330000000.0,234000000.0,0.35,,3000000.0,0.01,2480000000.0,57.78,1.03,10.23,883000000.0,-52500000.0,2.63,12.61,15.09,7880000.0,420460000.0,416890000.0,0.84,100.24,14140000.0,1.81,3.57,16550000.0
0,0,JBL,0,0,0,0,4380000000.0,6150000000.0,32.89,8.45,0.79,0.19,2.36,0.27,4.33,0.63,2.84,3.36,6.95,23020000000.0,136.68,16.5,1710000000.0,1420000000.0,146140000.0,0.86,93.7,804410000.0,5.2,2510000000.0,131.89,1.02,11.98,1490000000.0,39660000.0,0.26,27.07,26.06,1850000.0,154720000.0,138940000.0,8.89,93.24,5550000.0,4.29,3.55,6460000.0
0,0,FISV,0,0,0,0,33520000000.000004,39040000000.0,29.83,22.18,2.04,5.76,14.65,6.7,20.57,20.39,26.21,8.85,47.25,5820000000.0,14.36,2.3,2750000000.0,1900000000.0,1190000000.0,2.87,-47.6,415000000.0,1.06,5960000000.0,259.88,1.11,5.84,1600000000.0,1010000000.0,0.97,82.87,79.12,5000000.0,391590000.0,390640000.0,0.32,91.49,35820000.0,3.9,11.6,6170000.0
0,0,EW,0,0,0,0,35860000000.0,35490000000.0,51.06,29.55,2.78,9.63,11.41,9.53,30.86,19.4,28.81,12.2,23.69,3720000000.0,17.8,10.0,2780000000.0,1150000000.0,722200000.0,3.38,,956500000.0,4.6,593800000.0,18.91,2.61,15.12,926800000.0,494290000.0,0.92,169.72,155.5,1250000.0,207770000.0,206460000.0,3.94,0.0,3170000.0,2.41,1.69,3250000.0
0,0,DTV,0,0,0,0,9930000000.0,,9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.01,53.39,,,,,,,,,
0,0,CCE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NE,0,0,0,0,761030000.0,4660000000.0,,-2.45,-0.29,0.73,0.18,4.5,13.5,-85.42,-13.61,-0.88,-21.32,1040000000.0,4.2,-9.0,,345560000.0,-885050000.0,-3.59,,375230000.0,1.51,3880000000.0,83.3,1.8,17.23,171850000.0,156230000.0,3.17,3.2109,4.5899,4670000.0,248700000.0,227500000.0,1.59,90.11,43890000.0,13.17,20.97,43330000.0
0,0,TSN,0,0,0,0,23370000000.0,34460000000.0,12.13,10.2,3.28,0.58,1.78,0.86,8.55,4.86,7.69,6.37,15.43,40020000000.0,109.78,-0.4,5230000000.0,4030000000.0000005,1940000000.0,5.27,-66.2,401000000.0,1.1,11990000000.0,90.44,0.85,35.94,2700000000.0,1650000000.0,0.58,61.18,60.01,2970000.0,295260000.0,290150000.0,2.54,89.93,4660000.0,1.61,1.87,6110000.0
0,0,NSC,0,0,0,0,47560000000.0,59160000000.0,18.7,14.94,1.36,4.15,3.1,5.16,11.55,23.27,35.08,6.98,16.81,11460000000.0,41.26,8.5,5090000000.0,5120000000.0,2660000000.0,9.51,-82.3,358000000.0,1.34,11430000000.0,74.37,0.72,57.3,3730000000.0,1480000000.0,1.45,173.18,169.11,2089999.9999999998,267459999.99999997,267130000.0,0.17,75.67,4170000.0,1.99,1.47,8130000.000000001
0,0,BDX,0,0,0,0,67870000000.00001,87990000000.0,77.61,18.52,1.79,3.98,3.17,5.16,17.31,6.13,16.61,3.27,4.91,17059999999.999998,63.64,35.1,7800000000.0,5080000000.0,894000000.0,3.25,,948000000.0,3.52,21070000000.0,98.44,0.97,79.54,2790000000.0,3010000000.0,1.3,244.08,243.06,1120000.0,269060000.0,268250000.0,0.26,87.65,3630000.0,3.34,1.55,4090000.0
0,0,WPO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CLDX,0,0,0,0,61110000.0,-46630000.0,,-0.84,,5.44,0.44,-4.15,0.56,0.0,-781.42,-22.49,-83.86,11230000.0,1.14,-76.0,-83430000.0,-83430000.0,-145620000.0,-14.85,,105620000.0,9.19,,,6.59,11.4,-79330000.0,-49080000.0,4.73,5.8,5.48,12100000.0,12100000.0,11450000.0,0.39,30.63,0.66,0.66,4.03,
0,0,CAT,0,0,0,0,78930000000.0,109290000000.0,13.37,10.41,0.44,1.44,5.62,2.0,9.84,11.23,15.23,6.7,44.16,54720000000.0,92.53,11.2,17000000000.0,11100000000.0,6150000000.0,10.26,,6970000000.0,12.11,36590000000.0,259.89,1.37,24.39,6560000000.0,3520000000.0,1.4,133.65,134.21,4980000.0,575540000.0,574720000.0,0.15,68.44,9990000.0,1.91,1.82,7760000.0
0,0,SCHL,0,0,0,0,1430000000.0,1140000000.0,119.44,23.07,3.04,0.86,1.11,0.69,9.97,0.71,4.67,2.43,0.92,1660000000.0,47.47,1.1,883900000.0,114200000.0,11900000.0,0.34,25.4,358100000.0,10.16,13500000.0,1.05,1.59,36.46,152600000.0,83110000.0,0.84,42.03,42.77,33580000.0,33580000.0,31800000.0,10.49,87.03,11.61,11.61,3.57,0.6
0,0,SWY,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DVN,0,0,0,0,12830000000.0,16440000000.000002,4.8,13.24,0.53,1.23,1.43,1.57,4.73,29.3,14.83,3.89,6.56,10460000000.0,21.17,56.3,4150000000.0000005,3470000000.0,595000000.0,6.1,527.9,2410000000.0,5.51,5950000000.0,64.74,1.99,20.46,2700000000.0,-587880000.0,2.46,27.49,31.88,8800000.0,438300000.0,435590000.0,0.55,80.47,15100000.0,2.14,2.89,15290000.0
0,0,PKI,0,0,0,0,10560000000.0,12330000000.0,44.47,20.68,1.65,3.8,4.06,4.44,22.05,8.56,13.63,3.92,9.33,2780000000.0,25.13,17.9,1340000000.0,559330000.0,237480000.0,2.13,,163110000.0,1.47,1890000000.0,73.17,1.6,23.37,311040000.0,263769999.99999997,1.41,90.41,87.46,111240000.0,111240000.0,101040000.0,0.88,97.83,3880000.0,6.3,4.61,3890000.0
0,0,JNJ,0,0,0,0,369560000000.0,379430000000.0,24.75,15.3,2.33,4.53,6.18,4.65,13.39,18.75,26.24,8.62,25.51,81580000000.0,30.42,1.0,54590000000.0,28340000000.0,15300000000.0,5.61,,19840000000.0,7.45,30480000000.0,51.02,1.47,22.44,22200000000.0,17390000000.0,0.65,132.85,136.78,9640000.0,2660000000.0,2650000000.0,0.07,69.17,11280000.0,1.49,0.42,14010000.0
0,0,FLIR,0,0,0,0,7040000000.0,6860000000.0,25.3,19.41,1.0,3.96,3.67,3.86,16.84,15.91,19.18,7.61,15.22,1780000000.0,12.89,-9.4,,406980000.0,282420000.0,2.01,,512140000.0,3.78,421950000.0,22.48,4.09,13.85,374160000.0,281300000.0,1.54,49.08,51.66,1060000.0,138350000.0,134260000.0,0.91,98.18,2420000.0,2.34,,2410000.0
0,0,BBT,0,0,0,0,39480000000.0,66930000000.00001,13.22,10.79,3.03,3.59,1.46,6.09,,29.45,40.67,1.46,10.88,10990000000.0,14.22,2.3,10990000000.0,,3060000000.0,3.91,21.3,4890000000.0,6.41,29130000000.0,,,35.46,4350000000.0,,1.12,49.81,49.05,5890000.0,763650000.0,760440000.0,0.76,66.22,9260000.0,2.19,,9590000.0
0,0,DLTR,0,0,0,0,22720000000.0,27010000000.0,12.97,16.46,1.89,0.99,2.86,1.17,10.43,7.64,8.61,7.64,24.98,22980000000.0,96.7,4.2,8369999999.999999,2590000000.0,1760000000.0,7.36,17.5,708300000.0,2.98,5040000000.0,63.5,2.22,33.37,1970000000.0,816740000.0,0.54,96.83,88.7,2500000.0,237970000.0,234510000.0,2.78,96.12,7220000.0,3.52,3.43,6510000.0
0,0,NWSA,0,0,0,0,7770000000.0,8950000000.0,,29.29,2.19,0.78,0.83,0.9,8.44,-13.11,6.38,2.59,-11.27,9940000000.0,17.03,20.5,4120000000.0,1060000000.0,-1300000000.0,-2.23,,1670000000.0,2.86,1710000000.0,16.35,1.19,15.84,911000000.0,444500000.0,1.26,12.69,12.76,2630000.0,385530000.0,502960000.0,0.59,97.11,10780000.0,4.53,2.82,8540000.0
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MPC,0,0,0,0,42010000000.0,77490000000.0,11.52,6.65,0.72,0.43,1.18,0.8,10.12,2.88,5.34,4.55,10.78,96710000000.0,186.69,53.2,10640000000.0,7660000000.0,2780000000.0,5.28,-52.8,1690000000.0,2.5,27520000000.0,61.09,1.36,51.73,6160000000.0,-1370000000.0,1.09,64.39,70.09,6650000.0,690850000.0,670550000.0,64.95,0.0,7900000.0,1.24,1.68,9480000.0
0,0,PCP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PVTB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SPG,0,0,0,0,62770000000.0,78480000000.0,22.41,23.4,2.84,11.13,16.75,13.92,18.68,43.26,51.57,5.78,66.75,5640000000.0,18.22,2.3,4590000000.0,4200000000.0,2440000000.0,7.87,24.8,514340000.00000006,1.66,23310000000.0,578.72,0.42,10.53,3750000000.0,2170000000.0,0.69,179.7,179.0,1560000.0,309020000.0,306850000.0,0.5,98.83,8860000.0,5.88,3.38,9130000.0
0,0,HRB,0,0,0,0,4910000000.0,5810000000.0,8.79,11.71,1.25,1.55,,1.83,6.18,17.9,24.04,24.15,,3180000000.0,15.27,5.7,1420000000.0,940070000.0,581850000.0,2.72,,600800000.0,2.92,1490000000.0,,2.05,-0.15,870770000.0,528980000.0,-0.13,24.59,25.96,3380000.0,205530000.0,205210000.0,0.43,102.75,32729999.999999996,9.06,21.7,28050000.0
0,0,TAP,0,0,0,0,13210000000.0,22910000000.0,11.86,12.32,8.25,1.23,0.98,2.13,10.0,10.37,13.59,3.03,8.43,10770000000.0,49.86,-6.2,4179999999.9999995,2290000000.0,1120000000.0,5.15,-89.7,1060000000.0,4.89,10500000000.0,76.45,0.64,62.51,2330000000.0,1040000000.0,0.97,63.0,62.68,1940000.0,196040000.0,175400000.0,11.56,86.76,8620000.0,4.52,5.15,6980000.0
0,0,SNA,0,0,0,0,8930000000.0,9910000000.0,13.53,12.25,1.6,2.19,2.88,2.43,9.56,16.7,23.47,11.24,22.86,4070000000.0000005,72.3,-1.8,2100000000.0,1040000000.0,679900000.0,11.87,35.1,140500000.0,2.53,1150000000.0,36.79,2.33,55.72,764500000.0,299850000.0,1.4,161.15,163.94,55620000.0,55620000.0,54970000.0,1.21,101.79,8060000.000000001,10.67,15.99,6970000.0
0,0,DSW,0,0,0,0,2270000000.0,2000000000.0,62.84,14.5,1.44,0.74,2.41,0.65,7.09,1.21,6.75,8.87,3.92,3050000000.0,38.1,17.2,1000000000.0,282170000.0,37060000.0,0.45,881.7,294270000.0,3.66,,,2.58,11.73,199780000.0,104850000.0,1.23,27.32,27.86,1550000.0,72620000.0,68570000.0,6.93,95.14,3950000.0,4.5,7.7,5020000.0
0,0,BHI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MS,0,0,0,0,71600000000.0,-141860000000.0,8.86,7.79,0.81,1.79,0.99,-3.54,,21.81,34.21,1.04,11.12,40110000000.0,23.48,-10.0,35700000000.0,,8230000000.0,4.73,138.1,512289999999.99994,299.8,288050000000.0,353.85,1.76,42.2,7300000000.0,,0.95,42.19,44.21,13730000.0,1710000000.0,1200000000.0,24.28,62.2,11440000.0,0.76,0.96,13050000.0
0,0,STZ,0,0,0,0,31820000000.0,45500000000.0,10.55,17.5,2.58,3.94,2.82,5.63,15.32,38.62,32.67,6.88,32.15,8090000000.0,42.27,9.5,3850000000.0,2970000000.0,3120000000.0,15.87,-38.5,130600000.0,0.69,13570000000.0,117.79,1.08,59.29,2440000000.0,1010000000.0,0.71,169.21,191.95,2720000.0,166550000.0,158210000.0,5.25,84.57,4520000.0,1.94,2.84,4510000.0
0,0,BAC,0,0,0,0,280880000000.0,265399999999.99997,11.14,9.06,0.49,3.17,1.16,2.99,,31.74,40.34,1.21,10.57,88690000000.0,8.78,12.3,88690000000.0,,26700000000.0,2.61,207.7,560940000000.0,53.34,494310000000.0,,,25.13,39520000000.0,,1.49,28.82,28.26,72830000.0,9660000000.0,9500000000.0,0.1,70.28,103790000.0,1.5,1.02,132400000.0
0,0,DRI,0,0,0,0,13670000000.0,14570000000.0,20.66,17.46,1.48,1.65,6.07,1.76,12.93,8.12,9.97,9.51,32.12,8300000000.000001,67.05,4.9,1750000000.0,1130000000.0,678700000.0,5.36,36.5,139700000.0,1.13,972100000.0,43.2,0.41,18.22,1120000000.0,432840000.0,0.72,109.16,109.28,1370000.0,123510000.0,123280000.0,0.19,92.85,6590000.0,6.1,5.96,6320000.0
0,0,COP,0,0,0,0,78280000000.0,85750000000.0,12.97,15.97,1.91,2.09,2.46,2.29,5.46,16.69,25.87,8.46,20.06,37490000000.0,32.14,19.9,19220000000.0,15710000000.0,6260000000.0,5.32,18.3,7620000000.0,6.72,14970000000.0,46.68,1.79,28.06,12930000000.0,6360000000.0,0.9,67.86,69.01,6240000.0,1130000000.0,1130000000.0,0.09,74.92,10580000.0,1.81,0.9,13900000.0
0,0,DDS,0,0,0,0,1880000000.0,2320000000.0,11.49,13.84,2.4,0.29,1.12,0.36,4.72,2.62,4.12,4.72,10.06,6500000000.0,238.22,-2.5,2210000000.0,492000000.0,170300000.0,6.24,-46.0,123500000.0,4.7,568400000.0,33.87,1.9,63.82,367200000.0,173970000.0,0.8,67.72,70.07,1200000.0,22290000.0,17970000.0,17.83,105.48,6920000.0,23.97,59.17,7310000.0
